week_end,disease,geography,percent_visits,trend_on_date,recent_trend
2022-10-15,Pneumonia,Nebraska,1.4,Increasing,No Change
2022-10-15,Pneumonia,Nevada,2.5,Decreasing,No Change
2022-10-15,Pneumonia,New Hampshire,2.7,No Change,No Change
2022-10-15,Pneumonia,New Jersey,2.4,No Change,No Change
2022-10-15,Pneumonia,New Mexico,1.9,Decreasing,Increasing
2022-10-15,Pneumonia,New York,3.3,No Change,Increasing
2022-10-15,Pneumonia,North Carolina,1.9,Decreasing,Decreasing
2022-10-15,Pneumonia,North Dakota,2.4,No Change,Decreasing
2022-10-15,Pneumonia,Ohio,1.9,Decreasing,Increasing
2022-10-15,Pneumonia,Oklahoma,1.2,Decreasing,No Change
2022-10-15,Pneumonia,Oregon,2.1,Decreasing,Increasing
2022-10-15,Pneumonia,Pennsylvania,0.7,Decreasing,Increasing
2022-10-15,Pneumonia,Rhode Island,1.8,Decreasing,Increasing
2022-10-15,Pneumonia,South Carolina,1.2,Decreasing,Decreasing
2022-10-15,Pneumonia,South Dakota,2.1,No Change,No Change
2022-10-15,Pneumonia,Tennessee,1.3,Decreasing,Increasing
2022-10-15,Pneumonia,Texas,1.2,Decreasing,Increasing
2022-10-15,Pneumonia,Utah,0.7,Decreasing,Decreasing
2022-10-15,Pneumonia,Vermont,1.8,Decreasing,No Change
2022-10-15,Pneumonia,Virginia,4.3,Increasing,Increasing
2022-10-15,Pneumonia,Washington,1.9,Decreasing,Increasing
2022-10-15,Pneumonia,West Virginia,1.9,Decreasing,Decreasing
2022-10-15,Pneumonia,Wisconsin,1.8,Decreasing,Increasing
2022-10-15,Pneumonia,Wyoming,2.2,No Change,Increasing
2022-10-15,Bronchitis,Alabama,0.3,Increasing,No Change
2022-10-15,Bronchitis,Alaska,0.2,Increasing,No Change
2022-10-15,Bronchitis,Arizona,1.1,Increasing,No Change
2022-10-15,Bronchitis,Arkansas,0.4,Increasing,No Change
2022-10-15,Bronchitis,California,0.1,No Change,No Change
2022-10-15,Bronchitis,Colorado,0.3,Increasing,No Change
2022-10-15,Bronchitis,Connecticut,0.3,Increasing,No Change
2022-10-15,Bronchitis,Delaware,0.3,Increasing,No Change
2022-10-15,Bronchitis,District of Columbia,0.8,Increasing,No Change
2022-10-15,Bronchitis,Florida,2.2,Increasing,No Change
2022-10-15,Bronchitis,Georgia,2.1,Increasing,Decreasing
2022-10-15,Bronchitis,Hawaii,0.1,No Change,No Change
2022-10-15,Bronchitis,Idaho,0.4,Increasing,No Change
2022-10-15,Bronchitis,Illinois,0.4,Increasing,No Change
2022-10-15,Bronchitis,Indiana,0.4,No Change,No Change
2022-10-15,Bronchitis,Iowa,0.3,Increasing,No Change
2022-10-15,Bronchitis,Kansas,0.5,Increasing,No Change
2022-10-15,Bronchitis,Kentucky,3.5,Increasing,Decreasing
2022-10-15,Bronchitis,Louisiana,0.1,No Change,No Change
2022-10-15,Bronchitis,Maine,0.9,Increasing,No Change
2022-10-15,Bronchitis,Maryland,0.1,Increasing,No Change
2022-10-15,Bronchitis,Massachusetts,0.1,Increasing,No Change
2022-10-15,Bronchitis,Michigan,0.2,No Change,No Change
2022-10-15,Bronchitis,Minnesota,2.3,Increasing,No Change
2022-10-15,Bronchitis,Mississippi,0.0,No Change,No Change
2022-10-15,Bronchitis,Missouri,0.9,Increasing,No Change
2022-10-15,Bronchitis,Montana,0.0,No Change,No Change
2022-10-15,Bronchitis,Nebraska,0.2,Increasing,No Change
2022-10-15,Bronchitis,Nevada,0.4,Increasing,No Change
2022-10-15,Bronchitis,New Hampshire,0.1,No Change,No Change
2022-10-15,Bronchitis,New Jersey,0.1,Increasing,No Change
2022-10-15,Bronchitis,New Mexico,0.2,Increasing,No Change
2022-10-15,Bronchitis,New York,0.2,Increasing,Decreasing
2022-10-15,Bronchitis,North Carolina,0.1,Increasing,No Change
2022-10-15,Bronchitis,North Dakota,0.2,Increasing,No Change
2022-10-15,Bronchitis,Ohio,0.7,Increasing,No Change
2022-10-15,Bronchitis,Oklahoma,1.5,Increasing,Increasing
2022-10-15,Bronchitis,Oregon,0.2,Increasing,No Change
2022-10-15,Bronchitis,Pennsylvania,0.1,Increasing,No Change
2022-10-15,Bronchitis,Rhode Island,0.1,No Change,No Change
2022-10-15,Bronchitis,South Carolina,0.4,Increasing,Decreasing
2022-10-15,Bronchitis,South Dakota,0.1,No Change,No Change
2022-10-15,Bronchitis,Tennessee,2.1,Increasing,No Change
2022-10-15,Bronchitis,Texas,1.6,Increasing,Increasing
2022-10-15,Bronchitis,Utah,2.6,Increasing,No Change
2022-10-15,Bronchitis,Vermont,0.1,No Change,No Change
2022-10-15,Bronchitis,Virginia,0.1,No Change,Decreasing
2022-10-15,Bronchitis,Washington,1.3,Increasing,No Change
2022-10-15,Bronchitis,West Virginia,0.2,Increasing,No Change
2022-10-15,Bronchitis,Wisconsin,0.5,Increasing,Decreasing
2022-10-15,Bronchitis,Wyoming,0.1,Increasing,No Change
2022-10-15,COVID,Alabama,0.4,Increasing,No Change
2022-10-15,COVID,Alaska,0.3,Increasing,No Change
2022-10-15,COVID,Arizona,1.2,Increasing,No Change
2022-10-15,COVID,Arkansas,0.4,Increasing,No Change
2022-10-15,COVID,California,0.4,Increasing,No Change
2022-10-15,COVID,Colorado,0.4,Increasing,No Change
2022-10-15,COVID,Connecticut,2.0,Increasing,No Change
2022-10-15,COVID,Delaware,1.8,Increasing,No Change
2022-10-15,COVID,District of Columbia,0.4,Decreasing,Increasing
2022-10-15,COVID,Florida,0.4,Decreasing,No Change
2022-10-15,COVID,Georgia,1.6,Increasing,No Change
2022-10-15,COVID,Hawaii,0.1,No Change,No Change
2022-10-15,COVID,Idaho,1.6,Increasing,No Change
2022-10-15,COVID,Illinois,1.5,Increasing,No Change
2022-10-15,COVID,Indiana,0.6,Increasing,No Change
2022-10-15,COVID,Iowa,0.5,Increasing,No Change
2022-10-15,COVID,Kansas,1.4,Increasing,No Change
2022-10-15,COVID,Kentucky,0.7,No Change,No Change
2022-10-15,COVID,Louisiana,0.3,Increasing,No Change
2022-10-15,COVID,Maine,1.6,Increasing,No Change
2022-10-15,COVID,Maryland,1.0,Increasing,No Change
2022-10-15,COVID,Massachusetts,0.6,Increasing,No Change
2022-10-15,COVID,Michigan,0.8,Increasing,No Change
2022-10-15,COVID,Minnesota,0.5,Decreasing,No Change
2022-10-15,COVID,Mississippi,0.1,Increasing,No Change
2022-10-15,COVID,Missouri,0.7,Increasing,Increasing
2022-10-15,COVID,Montana,0.5,No Change,No Change
2022-10-15,COVID,Nebraska,0.4,Increasing,No Change
2022-10-15,COVID,Nevada,0.6,Increasing,No Change
2022-10-15,COVID,New Hampshire,0.5,Increasing,No Change
2022-10-15,COVID,New Jersey,0.4,Increasing,No Change
2022-10-15,COVID,New Mexico,0.7,Increasing,No Change
2022-10-15,COVID,New York,0.7,Increasing,No Change
2022-10-15,COVID,North Carolina,0.3,Increasing,No Change
2022-10-15,COVID,North Dakota,0.4,Increasing,No Change
2022-10-15,COVID,Ohio,1.2,Increasing,No Change
2022-10-15,COVID,Oklahoma,0.8,Increasing,Increasing
2022-10-15,COVID,Oregon,0.9,Increasing,No Change
2022-10-15,COVID,Pennsylvania,0.3,Increasing,No Change
2022-10-15,COVID,Rhode Island,0.3,Increasing,No Change
2022-10-15,COVID,South Carolina,0.4,Increasing,No Change
2022-10-15,COVID,South Dakota,0.5,Increasing,No Change
2022-10-15,COVID,Tennessee,1.0,No Change,No Change
2022-10-15,COVID,Texas,1.2,Increasing,No Change
2022-10-15,COVID,Utah,1.0,Increasing,Increasing
2022-10-15,COVID,Vermont,0.3,Increasing,No Change
2022-10-15,COVID,Virginia,0.8,Increasing,No Change
2022-10-15,COVID,Washington,1.2,Increasing,No Change
2022-10-15,COVID,West Virginia,0.4,Increasing,No Change
2022-10-15,COVID,Wisconsin,1.8,Increasing,No Change
2022-10-15,COVID,Wyoming,0.4,Increasing,No Change
2022-10-15,Influenza,Alabama,2.2,No Change,Decreasing
2022-10-15,Influenza,Alaska,2.0,Increasing,No Change
2022-10-15,Influenza,Arizona,3.2,Increasing,Increasing
2022-10-15,Influenza,Arkansas,1.8,Increasing,Decreasing
2022-10-15,Influenza,California,2.2,Increasing,No Change
2022-10-15,Influenza,Colorado,3.8,No Change,Increasing
2022-10-15,Influenza,Connecticut,4.5,Increasing,No Change
2022-10-15,Influenza,Delaware,3.3,No Change,No Change
2022-10-15,Influenza,District of Columbia,2.3,Decreasing,Decreasing
2022-10-15,Influenza,Florida,3.0,Increasing,Increasing
2022-10-15,Influenza,Georgia,5.8,Increasing,Decreasing
2022-10-15,Influenza,Hawaii,2.2,No Change,No Change
2022-10-15,Influenza,Idaho,3.8,Increasing,Increasing
2022-10-15,Influenza,Illinois,3.4,Increasing,Increasing
2022-10-15,Influenza,Indiana,3.1,Decreasing,Increasing
2022-10-15,Influenza,Iowa,2.2,No Change,Increasing
2022-10-15,Influenza,Kansas,3.7,No Change,Increasing
2022-10-15,Influenza,Kentucky,5.0,Increasing,Decreasing
2022-10-15,Influenza,Louisiana,5.0,Increasing,Increasing
2022-10-15,Influenza,Maine,4.3,Increasing,No Change
2022-10-15,Influenza,Maryland,4.3,Increasing,No Change
2022-10-15,Influenza,Massachusetts,3.6,No Change,Increasing
2022-10-15,Influenza,Michigan,2.9,No Change,Increasing
2022-10-15,Influenza,Minnesota,3.5,Increasing,No Change
2022-10-15,Influenza,Mississippi,2.6,Decreasing,No Change
2022-10-15,Influenza,Missouri,3.2,Increasing,Increasing
2022-10-15,Influenza,Montana,1.5,Decreasing,Increasing
2022-10-15,Influenza,Nebraska,2.0,Increasing,No Change
2022-10-15,Influenza,Nevada,3.4,Increasing,No Change
2022-10-15,Influenza,New Hampshire,3.3,Increasing,No Change
2022-10-15,Influenza,New Jersey,2.9,Increasing,Decreasing
2022-10-15,Influenza,New Mexico,2.8,No Change,Increasing
2022-10-15,Influenza,New York,4.1,Increasing,Increasing
2022-10-15,Influenza,North Carolina,2.3,Decreasing,Decreasing
2022-10-15,Influenza,North Dakota,3.0,Increasing,Decreasing
2022-10-15,Influenza,Ohio,3.7,Increasing,Increasing
2022-10-15,Influenza,Oklahoma,3.4,Increasing,No Change
2022-10-15,Influenza,Oregon,3.2,Increasing,Increasing
2022-10-15,Influenza,Pennsylvania,1.1,Decreasing,Increasing
2022-10-15,Influenza,Rhode Island,2.3,No Change,Increasing
2022-10-15,Influenza,South Carolina,2.0,Increasing,Decreasing
2022-10-15,Influenza,South Dakota,2.7,Increasing,No Change
2022-10-15,Influenza,Tennessee,4.4,Increasing,Increasing
2022-10-15,Influenza,Texas,4.0,Increasing,Increasing
2022-10-15,Influenza,Utah,4.3,Increasing,Decreasing
2022-10-15,Influenza,Vermont,2.1,No Change,No Change
2022-10-15,Influenza,Virginia,5.2,Increasing,Increasing
2022-10-15,Influenza,Washington,4.3,Increasing,Increasing
2022-10-15,Influenza,West Virginia,2.5,Decreasing,Decreasing
2022-10-15,Influenza,Wisconsin,4.0,Decreasing,Increasing
2022-10-15,Influenza,Wyoming,2.6,Increasing,Increasing
2022-10-22,Pneumonia,Alabama,1.1,Decreasing,Decreasing
2022-10-22,Pneumonia,Alaska,2.0,Increasing,No Change
2022-10-22,Pneumonia,Arizona,1.0,No Change,Increasing
2022-10-22,Pneumonia,Arkansas,1.0,Decreasing,Decreasing
2022-10-22,Pneumonia,California,2.0,Increasing,No Change
2022-10-22,Pneumonia,Colorado,2.8,Decreasing,Increasing
2022-10-22,Pneumonia,Connecticut,1.7,Decreasing,No Change
2022-10-22,Pneumonia,Delaware,1.6,Decreasing,No Change
2022-10-22,Pneumonia,District of Columbia,1.1,Decreasing,Decreasing
2022-10-22,Pneumonia,Florida,0.5,Decreasing,Increasing
2022-10-22,Pneumonia,Georgia,2.8,No Change,Decreasing
2022-10-22,Pneumonia,Hawaii,2.0,No Change,No Change
2022-10-22,Pneumonia,Idaho,2.2,Increasing,Increasing
2022-10-22,Pneumonia,Illinois,1.9,Increasing,Increasing
2022-10-22,Pneumonia,Indiana,2.6,Decreasing,Increasing
2022-10-22,Pneumonia,Iowa,1.5,Decreasing,Increasing
2022-10-22,Pneumonia,Kansas,1.6,Decreasing,Increasing
2022-10-22,Pneumonia,Kentucky,0.8,Decreasing,Decreasing
2022-10-22,Pneumonia,Louisiana,3.8,No Change,Increasing
2022-10-22,Pneumonia,Maine,1.9,Decreasing,No Change
2022-10-22,Pneumonia,Maryland,2.6,Decreasing,Increasing
2022-10-22,Pneumonia,Massachusetts,3.0,Decreasing,Increasing
2022-10-22,Pneumonia,Michigan,2.5,No Change,Increasing
2022-10-22,Pneumonia,Minnesota,0.6,Decreasing,No Change
2022-10-22,Pneumonia,Mississippi,2.4,Decreasing,No Change
2022-10-22,Pneumonia,Missouri,1.6,Decreasing,Increasing
2022-10-22,Pneumonia,Montana,1.3,No Change,Increasing
2022-10-22,Pneumonia,Nebraska,1.7,Increasing,No Change
2022-10-22,Pneumonia,Nevada,2.4,Decreasing,No Change
2022-10-22,Pneumonia,New Hampshire,3.3,Increasing,No Change
2022-10-22,Pneumonia,New Jersey,2.1,No Change,No Change
2022-10-22,Pneumonia,New Mexico,1.9,Decreasing,Increasing
2022-10-22,Pneumonia,New York,2.8,Decreasing,Increasing
2022-10-22,Pneumonia,North Carolina,1.7,Decreasing,Decreasing
2022-10-22,Pneumonia,North Dakota,2.2,Decreasing,Decreasing
2022-10-22,Pneumonia,Ohio,1.9,Decreasing,Increasing
2022-10-22,Pneumonia,Oklahoma,1.1,Decreasing,No Change
2022-10-22,Pneumonia,Oregon,2.3,No Change,Increasing
2022-10-22,Pneumonia,Pennsylvania,0.8,Decreasing,Increasing
2022-10-22,Pneumonia,Rhode Island,2.0,No Change,Increasing
2022-10-22,Pneumonia,South Carolina,1.4,No Change,Decreasing
2022-10-22,Pneumonia,South Dakota,1.9,No Change,No Change
2022-10-22,Pneumonia,Tennessee,1.0,Decreasing,Increasing
2022-10-22,Pneumonia,Texas,1.2,Decreasing,Increasing
2022-10-22,Pneumonia,Utah,0.6,Decreasing,Decreasing
2022-10-22,Pneumonia,Vermont,1.9,No Change,No Change
2022-10-22,Pneumonia,Virginia,4.0,No Change,Increasing
2022-10-22,Pneumonia,Washington,1.8,Decreasing,Increasing
2022-10-22,Pneumonia,West Virginia,1.7,Decreasing,Decreasing
2022-10-22,Pneumonia,Wisconsin,2.0,Decreasing,Increasing
2022-10-22,Pneumonia,Wyoming,2.3,No Change,Increasing
2022-10-22,Bronchitis,Alabama,0.8,Increasing,No Change
2022-10-22,Bronchitis,Alaska,0.3,Increasing,No Change
2022-10-22,Bronchitis,Arizona,1.7,Increasing,No Change
2022-10-22,Bronchitis,Arkansas,0.7,Increasing,No Change
2022-10-22,Bronchitis,California,0.2,Increasing,No Change
2022-10-22,Bronchitis,Colorado,0.5,Increasing,No Change
2022-10-22,Bronchitis,Connecticut,0.5,Increasing,No Change
2022-10-22,Bronchitis,Delaware,0.9,Increasing,No Change
2022-10-22,Bronchitis,District of Columbia,1.2,Increasing,No Change
2022-10-22,Bronchitis,Florida,2.5,Increasing,No Change
2022-10-22,Bronchitis,Georgia,2.1,Increasing,Decreasing
2022-10-22,Bronchitis,Hawaii,0.1,No Change,No Change
2022-10-22,Bronchitis,Idaho,0.8,Increasing,No Change
2022-10-22,Bronchitis,Illinois,0.7,Increasing,No Change
2022-10-22,Bronchitis,Indiana,0.3,No Change,No Change
2022-10-22,Bronchitis,Iowa,0.5,Increasing,No Change
2022-10-22,Bronchitis,Kansas,0.8,Increasing,No Change
2022-10-22,Bronchitis,Kentucky,4.3,Increasing,Decreasing
2022-10-22,Bronchitis,Louisiana,0.1,No Change,No Change
2022-10-22,Bronchitis,Maine,1.8,Increasing,No Change
2022-10-22,Bronchitis,Maryland,0.2,Increasing,No Change
2022-10-22,Bronchitis,Massachusetts,0.1,Increasing,No Change
2022-10-22,Bronchitis,Michigan,0.4,Increasing,No Change
2022-10-22,Bronchitis,Minnesota,3.8,Increasing,No Change
2022-10-22,Bronchitis,Mississippi,0.2,No Change,No Change
2022-10-22,Bronchitis,Missouri,1.3,Increasing,No Change
2022-10-22,Bronchitis,Montana,0.1,Increasing,No Change
2022-10-22,Bronchitis,Nebraska,0.3,Increasing,No Change
2022-10-22,Bronchitis,Nevada,0.7,Increasing,No Change
2022-10-22,Bronchitis,New Hampshire,0.2,No Change,No Change
2022-10-22,Bronchitis,New Jersey,0.2,Increasing,No Change
2022-10-22,Bronchitis,New Mexico,0.3,Increasing,No Change
2022-10-22,Bronchitis,New York,0.3,Increasing,Decreasing
2022-10-22,Bronchitis,North Carolina,0.3,Increasing,No Change
2022-10-22,Bronchitis,North Dakota,0.3,Increasing,No Change
2022-10-22,Bronchitis,Ohio,1.3,Increasing,No Change
2022-10-22,Bronchitis,Oklahoma,2.3,Increasing,Increasing
2022-10-22,Bronchitis,Oregon,0.5,Increasing,No Change
2022-10-22,Bronchitis,Pennsylvania,0.2,Increasing,No Change
2022-10-22,Bronchitis,Rhode Island,0.2,Increasing,No Change
2022-10-22,Bronchitis,South Carolina,0.6,Increasing,Decreasing
2022-10-22,Bronchitis,South Dakota,0.1,No Change,No Change
2022-10-22,Bronchitis,Tennessee,3.5,Increasing,No Change
2022-10-22,Bronchitis,Texas,2.1,Increasing,Increasing
2022-10-22,Bronchitis,Utah,2.9,Increasing,No Change
2022-10-22,Bronchitis,Vermont,0.2,No Change,No Change
2022-10-22,Bronchitis,Virginia,0.1,No Change,Decreasing
2022-10-22,Bronchitis,Washington,2.6,Increasing,No Change
2022-10-22,Bronchitis,West Virginia,0.3,Increasing,No Change
2022-10-22,Bronchitis,Wisconsin,0.9,Increasing,Decreasing
2022-10-22,Bronchitis,Wyoming,0.1,Increasing,No Change
2022-10-22,COVID,Alabama,0.4,Increasing,No Change
2022-10-22,COVID,Alaska,0.4,Increasing,No Change
2022-10-22,COVID,Arizona,1.0,Increasing,No Change
2022-10-22,COVID,Arkansas,0.6,Increasing,No Change
2022-10-22,COVID,California,0.6,Increasing,No Change
2022-10-22,COVID,Colorado,0.6,Increasing,No Change
2022-10-22,COVID,Connecticut,2.4,Increasing,No Change
2022-10-22,COVID,Delaware,2.0,Increasing,No Change
2022-10-22,COVID,District of Columbia,0.4,Decreasing,Increasing
2022-10-22,COVID,Florida,0.3,Decreasing,No Change
2022-10-22,COVID,Georgia,1.0,Increasing,No Change
2022-10-22,COVID,Hawaii,0.2,Increasing,No Change
2022-10-22,COVID,Idaho,1.9,Increasing,No Change
2022-10-22,COVID,Illinois,1.7,Increasing,No Change
2022-10-22,COVID,Indiana,1.0,Increasing,No Change
2022-10-22,COVID,Iowa,0.8,Increasing,No Change
2022-10-22,COVID,Kansas,1.4,Increasing,No Change
2022-10-22,COVID,Kentucky,0.7,No Change,No Change
2022-10-22,COVID,Louisiana,0.4,Increasing,No Change
2022-10-22,COVID,Maine,2.0,Increasing,No Change
2022-10-22,COVID,Maryland,1.4,Increasing,No Change
2022-10-22,COVID,Massachusetts,0.9,Increasing,No Change
2022-10-22,COVID,Michigan,1.2,Increasing,No Change
2022-10-22,COVID,Minnesota,0.4,Decreasing,No Change
2022-10-22,COVID,Mississippi,0.2,No Change,No Change
2022-10-22,COVID,Missouri,0.8,Increasing,Increasing
2022-10-22,COVID,Montana,0.9,No Change,No Change
2022-10-22,COVID,Nebraska,0.6,Increasing,No Change
2022-10-22,COVID,Nevada,0.7,Increasing,No Change
2022-10-22,COVID,New Hampshire,0.8,Increasing,No Change
2022-10-22,COVID,New Jersey,0.5,Increasing,No Change
2022-10-22,COVID,New Mexico,0.9,Increasing,No Change
2022-10-22,COVID,New York,0.9,Increasing,No Change
2022-10-22,COVID,North Carolina,0.5,Increasing,No Change
2022-10-22,COVID,North Dakota,0.5,Increasing,No Change
2022-10-22,COVID,Ohio,1.3,Increasing,No Change
2022-10-22,COVID,Oklahoma,0.7,Decreasing,Increasing
2022-10-22,COVID,Oregon,1.2,Increasing,No Change
2022-10-22,COVID,Pennsylvania,0.4,Increasing,No Change
2022-10-22,COVID,Rhode Island,0.5,Increasing,No Change
2022-10-22,COVID,South Carolina,0.6,Increasing,No Change
2022-10-22,COVID,South Dakota,0.7,Increasing,No Change
2022-10-22,COVID,Tennessee,0.8,No Change,No Change
2022-10-22,COVID,Texas,1.1,Decreasing,No Change
2022-10-22,COVID,Utah,1.0,Increasing,Increasing
2022-10-22,COVID,Vermont,0.4,Increasing,No Change
2024-08-17,Pneumonia,Colorado,2.3,Increasing,Increasing
2022-10-22,COVID,Virginia,1.0,Increasing,No Change
2022-10-22,COVID,Washington,1.1,Increasing,No Change
2022-10-22,COVID,West Virginia,0.7,Increasing,No Change
2022-10-22,COVID,Wisconsin,2.4,Increasing,No Change
2022-10-22,COVID,Wyoming,0.7,Increasing,No Change
2022-10-22,Influenza,Alabama,2.3,No Change,Decreasing
2022-10-22,Influenza,Alaska,2.6,Increasing,No Change
2022-10-22,Influenza,Arizona,3.7,Increasing,Increasing
2022-10-22,Influenza,Arkansas,2.3,Increasing,Decreasing
2022-10-22,Influenza,California,2.7,Increasing,No Change
2022-10-22,Influenza,Colorado,3.8,No Change,Increasing
2022-10-22,Influenza,Connecticut,4.6,Increasing,No Change
2022-10-22,Influenza,Delaware,4.3,Increasing,No Change
2022-10-22,Influenza,District of Columbia,2.7,Decreasing,Decreasing
2022-10-22,Influenza,Florida,3.2,Increasing,Increasing
2022-10-22,Influenza,Georgia,5.8,Increasing,Decreasing
2022-10-22,Influenza,Hawaii,2.3,No Change,No Change
2022-10-22,Influenza,Idaho,4.9,Increasing,Increasing
2022-10-22,Influenza,Illinois,4.2,Increasing,Increasing
2022-10-22,Influenza,Indiana,3.8,No Change,Increasing
2022-10-22,Influenza,Iowa,2.7,Increasing,Increasing
2022-10-22,Influenza,Kansas,3.8,Increasing,Increasing
2022-10-22,Influenza,Kentucky,5.7,Increasing,Decreasing
2022-10-22,Influenza,Louisiana,4.3,Increasing,Increasing
2022-10-22,Influenza,Maine,5.6,Increasing,No Change
2022-10-22,Influenza,Maryland,4.1,Increasing,No Change
2022-10-22,Influenza,Massachusetts,4.0,Increasing,Increasing
2022-10-22,Influenza,Michigan,4.0,Increasing,Increasing
2022-10-22,Influenza,Minnesota,4.7,Increasing,No Change
2022-10-22,Influenza,Mississippi,2.8,Decreasing,No Change
2022-10-22,Influenza,Missouri,3.7,Increasing,Increasing
2022-10-22,Influenza,Montana,2.3,No Change,Increasing
2022-10-22,Influenza,Nebraska,2.5,Increasing,No Change
2022-10-22,Influenza,Nevada,3.6,Increasing,No Change
2022-10-22,Influenza,New Hampshire,4.3,Increasing,No Change
2022-10-22,Influenza,New Jersey,2.7,Increasing,Decreasing
2022-10-22,Influenza,New Mexico,3.1,Increasing,Increasing
2022-10-22,Influenza,New York,3.9,Increasing,Increasing
2022-10-22,Influenza,North Carolina,2.5,Decreasing,Decreasing
2022-10-22,Influenza,North Dakota,3.0,Increasing,Decreasing
2022-10-22,Influenza,Ohio,4.5,Increasing,Increasing
2022-10-22,Influenza,Oklahoma,4.1,Increasing,No Change
2022-10-22,Influenza,Oregon,3.9,Increasing,Increasing
2022-10-22,Influenza,Pennsylvania,1.4,Increasing,Increasing
2022-10-22,Influenza,Rhode Island,2.7,Increasing,Increasing
2022-10-22,Influenza,South Carolina,2.5,Increasing,Decreasing
2022-10-22,Influenza,South Dakota,2.7,No Change,No Change
2022-10-22,Influenza,Tennessee,5.3,Increasing,Increasing
2022-10-22,Influenza,Texas,4.3,Increasing,Increasing
2022-10-22,Influenza,Utah,4.5,Increasing,Decreasing
2022-10-22,Influenza,Vermont,2.6,Increasing,No Change
2022-10-22,Influenza,Virginia,5.2,Increasing,Increasing
2022-10-22,Influenza,Washington,5.4,Increasing,Increasing
